id,date,user_username,content,content_translation,image_description,extended_text,retweet_count,reply_count,like_count,quote_count,impression_count,topic,negative_score,neutral_score,positive_score,x,y
160,2023-04-04,ondacerogijon,El Principado lanza la campaña de promoción para la matriculación en lengua asturiana y gallego-asturiano. Educación abrirá los plazos de solicitud el 24 de abril https://t.co/BLdPur9F0t,The Principality launches the promotion campaign for enrollment in the Asturian and Galician-Asturian languages. Education will open application deadlines on April 24 https://t.co/BLdPur9F0t,,The Principality launches the promotion campaign for enrollment in the Asturian and Galician-Asturian languages. Education will open application deadlines on April 24 https://t.co/BLdPur9F0t,1.0,0.0,1.0,0.0,129.0,22,0.00398332579061389,0.8172240853309631,0.17879262566566467,11.229353,4.3698454
161,2023-04-04,GobAsturias,"📚El Principado lanza la campaña 𝗡𝘂𝗻 𝘆𝗲 𝗱í𝗮𝘀 𝗺á𝗶𝘀 𝘃𝗼𝗹𝘁𝗮𝘀 / 𝗡𝘂𝗻-𝘆 𝗱𝗲𝗮𝘀 𝗺á𝘀 𝘃𝘂𝗲𝗹𝘁𝗲𝘀, de promoción para la matriculación en lengua asturiana y eonaviego

▶   Apertura plazo solicitud: 24 de abril 
Más ℹ👇
https://t.co/SpgOLwVoJo https://t.co/3k3Wd3uvYs","📚 The Principality launches the campaign

▶ Application deadline opening: April 24 
More ℹ👇
https://t.co/SpgOLwVoJo https://t.co/3k3Wd3uvYs",,"📚 The Principality launches the campaign

▶ Application deadline opening: April 24 
More ℹ👇
https://t.co/SpgOLwVoJo https://t.co/3k3Wd3uvYs",17.0,11.0,21.0,1.0,3404.0,22,0.011396080255508423,0.9340357780456543,0.05456813797354698,11.293309,4.267946
162,2023-04-04,Catalunyalleida,"Cadena ser, grupo que pertenece a Central Lechera ( RM), calladita en lo que se refiere a Tebas ( presentando pruebas con insinuaciones falsas. https://t.co/yTxLhXLcKL","Cadena ser, a group that belongs to Central Lechera (RM), quiet about Thebes (presenting evidence with false insinuations. https://t.co/yTxLhXLcKL",,"Cadena ser, a group that belongs to Central Lechera (RM), quiet about Thebes (presenting evidence with false insinuations. https://t.co/yTxLhXLcKL",0.0,1.0,0.0,0.0,206.0,-1,0.41829732060432434,0.5687196254730225,0.012983055785298347,4.4964,8.350439
163,2023-04-04,GuilleMunoz,"Estoy 100% de acuerdo: para mí, el buque insignia y mi plato favorito de la gastronomía asturiana es la fabada, pero es el pote el verdadero representante de comida popular tradicional. https://t.co/ma2UMeGqLg","I 100% agree: for me, the flagship and my favorite dish of Asturian cuisine is fabada, but the pot is the true representative of traditional popular food. https://t.co/ma2UMeGqLg",,"I 100% agree: for me, the flagship and my favorite dish of Asturian cuisine is fabada, but the pot is the true representative of traditional popular food. https://t.co/ma2UMeGqLg",0.0,0.0,1.0,0.0,81.0,0,0.008469783701002598,0.17087239027023315,0.8206578493118286,7.4002233,7.7867227
164,2023-04-04,pedritegueste,"El @elchecf suplicando migajas de atención mediática por parte de la Central Lechera mediante la profesión más antigua del mundo: la prostitución.
Desde antes que empezara la jornada saben que Gavi no tiene problema alguno para jugar, pero hay que salir en @DeportesCuatro hoy.","The @elchecf begging for crumbs for media attention from Central Lechera through the oldest profession in the world: prostitution.
Before the start of the day, they know that Gavi has no problem playing, but we have to come out at @DeportesCuatro today.",,"The @elchecf begging for crumbs for media attention from Central Lechera through the oldest profession in the world: prostitution.
Before the start of the day, they know that Gavi has no problem playing, but we have to come out at @DeportesCuatro today.",1.0,0.0,2.0,1.0,817.0,4,0.445838063955307,0.4905852675437927,0.06357665359973907,4.223295,8.693165
165,2023-04-04,CaldearteR,"😄 Esta tarde contamos con la cantante asturiana @MarisaValleRoso 

A las 18:00h en @rsv952fm  / también online: https://t.co/42tVOOQBJr

Redifusión: 
Miércoles a las 19:00H 👇https://t.co/2Dv3V5Dx7R
@cbamadrid @RadioCirculo 

#caldearte7 #caldearte #marisavalleroso #lofugaz https://t.co/8bMsCXucqN","😄 This afternoon we have the Asturian singer @MarisaValleRoso 

At 6:00pm on @rsv952fm/also online: https://t.co/42tVOOQBJr

Dissemination: 
Wednesday at 19:00 H 👇 https://t.co/2Dv3V5Dx7R
@cbamadrid @RadioCirculo 

#caldearte7 #caldearte #marisavalleroso #lofugaz https://t.co/8bMsCXucqN",,"😄 This afternoon we have the Asturian singer @MarisaValleRoso 

At 6:00pm on @rsv952fm/also online: https://t.co/42tVOOQBJr

Dissemination: 
Wednesday at 19:00 H 👇 https://t.co/2Dv3V5Dx7R
@cbamadrid @RadioCirculo 

#caldearte7 #caldearte #marisavalleroso #lofugaz https://t.co/8bMsCXucqN",2.0,0.0,2.0,0.0,215.0,1,0.002840884495526552,0.556722104549408,0.4404370188713074,9.604695,6.607254
166,2023-04-07,elsterrato,"La asturiana Alicia González Blanco que en un principio iba a tomar parte en #ParisRoubaixFemmes es baja por una lesión de rodilla.
""Ponemos fin antes de lo planeado a una accidentada campaña de Clásicas'
Recordar que Movistar lleva únicamente 5 representantes
📸 Getty Sport https://t.co/YlklyGWybS","The Asturian Alicia González Blanco, who was originally going to take part in #ParisRoubaixFemmes, is out due to a knee injury.
'We're ending a bumpy Classics campaign' sooner than planned
Remember that Movistar has only 5 representatives
📸 Getty Sport https://t.co/YlklyGWybS",,"The Asturian Alicia González Blanco, who was originally going to take part in #ParisRoubaixFemmes, is out due to a knee injury.
'We're ending a bumpy Classics campaign' sooner than planned
Remember that Movistar has only 5 representatives
📸 Getty Sport https://t.co/YlklyGWybS",0.0,0.0,2.0,0.0,64.0,-1,0.46472400426864624,0.5234642028808594,0.01181170716881752,10.319253,7.4117146
167,2023-04-07,Miguepg,"Soy Central Lechera Asturiana…
¿Y tu, te gusta la leche?…","I am Central Lechera Asturiana...
And you, do you like milk? ...",,"I am Central Lechera Asturiana...
And you, do you like milk? ...",0.0,0.0,0.0,0.0,35.0,6,0.015082579106092453,0.8962565064430237,0.08866094052791595,6.4192986,9.93766
168,2023-04-07,espana_producto,Central Lechera Asturiana lanza la primera nata en spray 0% azúcares añadidos y edulcorantes - https://t.co/qfjmb524cZ https://t.co/DVSF7Rz7eT,Central Lechera Asturiana launches the first cream spray 0% added sugars and sweeteners - https://t.co/qfjmb524cZ https://t.co/DVSF7Rz7eT,,Central Lechera Asturiana launches the first cream spray 0% added sugars and sweeteners - https://t.co/qfjmb524cZ https://t.co/DVSF7Rz7eT,0.0,0.0,0.0,0.0,13.0,6,0.006032746285200119,0.6466208100318909,0.3473464250564575,6.7967386,9.746825
169,2023-04-06,Recetascontherm,"LAS MEJORES RECETAS DE GUISOS Y POTAJES👍💯❤️

 Fabada asturiana en olla JRD Fabada asturiana en olla JRD. Con frio lo que apetece son platos de cuchara, así que ayer preparé una fabada asturiana de judias con chorizo su...  https://t.co/vrjln0oC1l","THE BEST RECIPES FOR STEWS AND STEWS 👍💯❤️

 Asturian bean stew in JRD pot Asturian bean stew in JRD pot. When cold, what you want are spoon dishes, so yesterday I prepared an Asturian bean fabada with chorizo and chorizo... https://t.co/vrjln0oC1l",,"THE BEST RECIPES FOR STEWS AND STEWS 👍💯❤️

 Asturian bean stew in JRD pot Asturian bean stew in JRD pot. When cold, what you want are spoon dishes, so yesterday I prepared an Asturian bean fabada with chorizo and chorizo... https://t.co/vrjln0oC1l",0.0,0.0,0.0,0.0,5.0,0,0.003010365879163146,0.07418216019868851,0.922807514667511,7.336569,8.140696
170,2023-04-06,ammattipyoraily,"#Itzulia, Stage 4

First 10:40 of La Asturiana ascent, Vingegaard and Landa went it at VAM 1958 m/h. Will post more #'s on Friday. https://t.co/StvuPuvHbC","#Itzulia, Stage 4

First 10:40 of La Asturiana ascent, Vingegaard and Landa went it at VAM 1958 m/h. Will post more #'s on Friday. https://t.co/StvuPuvHbC",,"#Itzulia, Stage 4

First 10:40 of La Asturiana ascent, Vingegaard and Landa went it at VAM 1958 m/h. Will post more #'s on Friday. https://t.co/StvuPuvHbC",0.0,3.0,30.0,0.0,10239.0,18,0.012281457893550396,0.935498833656311,0.05221962928771973,11.338112,8.905106
171,2023-04-06,ladymadrizestre,"Si puedo volver a Asturias porque si me hice una amiga asturiana parecida en lo guapa y generosa a Ana la Rubia. Si tengo una amiga asturiana. La golfa esa plana por delante y por detrás con fama de golfa en Gijón, si sabe quién es esa amiga rubia que yo me hice en la discoteca.","If I can go back to Asturias because if I made an Asturian friend who was similar in beauty and generous to Ana la Rubia. If I have an Asturian friend. The hooker is that flat front and back with a reputation for being a golfer in Gijón, if you know who that blonde friend that I made at the nightclub is.",,"If I can go back to Asturias because if I made an Asturian friend who was similar in beauty and generous to Ana la Rubia. If I have an Asturian friend. The hooker is that flat front and back with a reputation for being a golfer in Gijón, if you know who that blonde friend that I made at the nightclub is.",0.0,1.0,0.0,0.0,17.0,-1,0.01197837758809328,0.6228618025779724,0.365159809589386,12.456591,5.5749874
172,2023-04-06,DavidTebras,"LOS MALINOS
Son unos diminutos y maléficos seres de la mitología asturiana que se introducen en el cuerpo de las personas. Una vez allí, causan enfermedades, agrían el carácter, provocan nerviosismo, locura e incluso esquizofrenia, en un intento por que su víctima se suicide. https://t.co/RTAUYVW68X","LOS MALINOS
They are tiny and evil beings from Asturian mythology that enter people's bodies. Once there, they cause illness, sour the character, cause nervousness, madness and even schizophrenia, in an attempt to get their victim to commit suicide. https://t.co/RTAUYVW68X",,"LOS MALINOS
They are tiny and evil beings from Asturian mythology that enter people's bodies. Once there, they cause illness, sour the character, cause nervousness, madness and even schizophrenia, in an attempt to get their victim to commit suicide. https://t.co/RTAUYVW68X",5.0,4.0,18.0,0.0,521.0,-1,0.8807069659233093,0.11346519738435745,0.005827793851494789,12.2478,5.7867975
173,2023-04-08,CVFFemenino,"Hoy es el 2⃣2⃣ cumpleaños de nuestra asturiana favorita. ¡Muchas felicidades, @mariacienfu 🎂💛! https://t.co/6nY24FVwh7","Today is the 2nd birthday of our favorite Asturian. Congratulations, @mariacienfu 🎂💛! https://t.co/6nY24FVwh7",,"Today is the 2nd birthday of our favorite Asturian. Congratulations, @mariacienfu 🎂💛! https://t.co/6nY24FVwh7",0.0,0.0,0.0,0.0,0.0,5,0.0019084988161921501,0.006306758616119623,0.9917848110198975,9.315987,5.214221
174,2023-04-08,FuenlaBicho,"Vingegaard 16' a 7.01w/kg y Landa pelo menos de 7 en la subida a la Asturiana en Itzulia. 
No se suelen contabilizar esos números en esfuerzos inferiores a 20', pero son de resaltar. 
No se si Mikel ha tenido mejor forma en su carrera; Jonas en Julio volará más, si cabe. https://t.co/BFHHQusOLp","Vingegaard 16' at 7.01W/kg and Landa at least 7 on the ascent to the Asturiana in Itzulia. 
These numbers are not usually counted in efforts lower than 20', but they are noteworthy. 
I don't know if Mikel has had better shape in his career; Jonas will fly more in July, if possible. https://t.co/BFHHQusOLp",,"Vingegaard 16' at 7.01W/kg and Landa at least 7 on the ascent to the Asturiana in Itzulia. 
These numbers are not usually counted in efforts lower than 20', but they are noteworthy. 
I don't know if Mikel has had better shape in his career; Jonas will fly more in July, if possible. https://t.co/BFHHQusOLp",0.0,0.0,0.0,0.0,4.0,18,0.007484286092221737,0.7478485107421875,0.2446671575307846,11.350117,8.962388
175,2023-04-08,Mag71Mag,En la visita a la ciudad asturiana de Gijón que realizó el Presidente del Partido Popular Alberto Núñez Feijóo y su candidato a la presidencia de Asturias Diego Canga solo lograron reunir a 18 simpatizantes. Había más periodistas que gente en el acto. https://t.co/qpKdW4id6i,"During the visit to the Asturian city of Gijón by the President of the Popular Party Alberto Núñez Feijóo and his candidate for the presidency of Asturias Diego Canga, they only managed to gather 18 supporters. There were more journalists than people at the event. https://t.co/qpKdW4id6i",,"During the visit to the Asturian city of Gijón by the President of the Popular Party Alberto Núñez Feijóo and his candidate for the presidency of Asturias Diego Canga, they only managed to gather 18 supporters. There were more journalists than people at the event. https://t.co/qpKdW4id6i",23.0,0.0,34.0,1.0,436.0,7,0.01799890585243702,0.8752037882804871,0.10679727047681808,12.708817,4.3920345
176,2023-04-07,noemarttinz,Soy asturiana pero cuando me enfado hablo en fala o acento gallego,I am Asturian but when I get angry I speak in Fala or Galician accent,,I am Asturian but when I get angry I speak in Fala or Galician accent,1.0,0.0,1.0,0.0,30.0,-1,0.4655384421348572,0.492704302072525,0.04175726696848869,11.282477,4.697886
177,2023-04-08,LosVengadoresT2,"Según fuentes Pedro Pascal tiene tres proyectos mas, el actor sera el zorro, el mariachi tercera parte y super agente en beberly hills con Daniel Rackfield haciendo de Jacky chan...Pedro Pascal...de Leche Asturiana https://t.co/y5rRnASKZm","According to sources Pedro Pascal has three more projects, the actor will be the fox, the mariachi third part and super agent in Beverly Hills with Daniel Rackfield playing Jacky Chan... Pedro Pascal... from Leche Asturiana https://t.co/y5rRnASKZm",,"According to sources Pedro Pascal has three more projects, the actor will be the fox, the mariachi third part and super agent in Beverly Hills with Daniel Rackfield playing Jacky Chan... Pedro Pascal... from Leche Asturiana https://t.co/y5rRnASKZm",0.0,1.0,0.0,0.0,82.0,1,0.0026952114421874285,0.7176210880279541,0.2796836495399475,10.338983,6.285273
178,2023-04-08,schumineta,La central lechera Argentina https://t.co/690bb3UTRd,The Argentine dairy farm https://t.co/690bb3UTRd,,The Argentine dairy farm https://t.co/690bb3UTRd,0.0,1.0,0.0,0.0,54.0,2,0.03935162350535393,0.8969206213951111,0.06372778117656708,4.709778,11.001908
179,2023-04-08,Aidafer2,El Principáu entama la campaña de promoción pa la matriculación en llingua asturiana y gallego-asturianu https://t.co/LETplqvldd,The Principáu launches the promotion campaign for enrollment in Asturian and Galician-Asturian languages https://t.co/LETplqvldd,,The Principáu launches the promotion campaign for enrollment in Asturian and Galician-Asturian languages https://t.co/LETplqvldd,1.0,0.0,0.0,0.0,1.0,22,0.005024573765695095,0.8225331902503967,0.1724422723054886,11.20501,4.42166
180,2023-04-07,ImImperfectgirl,"Yo pensé lo mismo cuando me cambié de la asturiana a la de la comunidad valenciana, y lo fea que era, y la lástima que me daba cambiármela https://t.co/4DGt69inPZ","I thought the same thing when I changed from the Asturian one to the one from the Valencian community, and how ugly it was, and how sad it was for me to change it https://t.co/4DGt69inPZ",,"I thought the same thing when I changed from the Asturian one to the one from the Valencian community, and how ugly it was, and how sad it was for me to change it https://t.co/4DGt69inPZ",0.0,0.0,0.0,0.0,48.0,-1,0.9053406119346619,0.08988144248723984,0.004777939058840275,9.116574,4.982937
181,2023-04-07,dementeycuerpo,"Nueva e importada. ¿Pero se leerá? 
Y canta el asturias patria querida (que es de antes de ayer) y como fabada (dos días antes) mientras se emociona ante la bandera asturiana con una cruz de la victoria. Mira, ¿cómo se puede ser más tonto? https://t.co/ToPCQbJCvB","New and imported. But will it be read? 
And he sings the Asturias Patria Querida (which is from before yesterday) and like fabada (two days before) while he gets excited before the Asturian flag with a victory cross. Look, how can you be more foolish? https://t.co/ToPCQbJCvB",,"New and imported. But will it be read? 
And he sings the Asturias Patria Querida (which is from before yesterday) and like fabada (two days before) while he gets excited before the Asturian flag with a victory cross. Look, how can you be more foolish? https://t.co/ToPCQbJCvB",0.0,0.0,0.0,0.0,8.0,10,0.22620077431201935,0.6898345351219177,0.08396462351083755,11.867992,5.537698
